stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,platform_code
8101165,,Leonding (Westbahn) Bahnhof,,48.2740310,14.2539540,,,0,,
8101169,,Loosdorf b.Melk Bahnhof,,48.1948330,15.4050470,,,0,,
8101170,,Wien Leopoldau Bahnhof,,48.2773120,16.4483300,,,0,,
8101173,,Lanzendorf-Rannersdorf Bahnhst,,48.1132390,16.4474900,,,0,,
8101175,,Lorüns Bahnhof,,47.1306810,9.85370700,,,0,,
8101178,,Lasberg-St.Oswald Bahnhof,,48.4609140,14.5215180,,,0,,
8101179,,Lahnstein/Traun Bahnhof,,47.7745030,13.7310840,,,0,,
8101180,,Laa/Thaya Bahnhof,,48.7237130,16.4026690,,,0,,
8101185,,Lungitz/Gusen Bahnhof,,48.2886700,14.4783600,,,0,,
8101189,,Langwies/Traun Bahnhof,,47.7567980,13.7053300,,,0,,
8101190,,Langenwang/Mürz Bahnhof,,47.5681340,15.6138730,,,0,,
8101191,,Langenzersdorf Bahnhof,,48.3063520,16.3561150,,,0,,
8101193,,Linz/Donau Oed Bahnhof,,48.2646760,14.2765440,,,0,,
8101195,,Linz/Donau Wegscheid Bahnhof,,48.2494930,14.2755300,,,0,,
8101197,,Maria Anzbach Bahnhof,,48.1879740,15.9347340,,,0,,
8101202,,Mandling/Enns Bahnhof,,47.4041780,13.5682150,,,0,,
8101203,,Markersdorf/Pielach Bahnhof,,48.1964420,15.4969690,,,0,,
8101204,,Marchtrenk Bahnhof,,48.2011260,14.0997670,,,0,,
8101205,,Mautbrücken Bahnhof,,46.7212810,14.1891690,,,0,,
8101210,,Mixnitz-Bärenschützklamm Bahnhof,,47.3315810,15.3602850,,,0,,
8101217,,Michelhausen Bahnhof,,48.2964900,15.9340790,,,0,,
8101218,,Miesenbach-Waidmannsfeld Bahnhof,,47.8775690,16.0053010,,,0,,
8101219,,Mitterberghütten Bahnhof,,47.3953650,13.2224420,,,0,,
8101221,,Mitterdorf-Veitsch Bahnhof,,47.5365580,15.5123780,,,0,,
8101223,,Lambach Markt Bahnhof,,48.0943760,13.8698110,,,0,,
8101224,,Maria Lanzendorf Bahnhof,,48.1024340,16.4196490,,,0,,
8101225,,Mühling/Erlauf Bahnhof,,48.1109850,15.1355240,,,0,,
8101227,,Wien Matzleinsdorfer Platz (ÖBB),,48.1799850,16.3571460,,,0,,
8101228,,Mauer-Öhling Bahnhof,,48.0943580,14.7988490,,,0,,
8101229,,Möllersdorf Aspangbahn Bahnhof,,48.0290100,16.3125570,,,0,,
8101230,,Mödling Bahnhof,,48.0859670,16.2955250,,,0,,
8101231,,Mogersdorf Bahnhof,,46.9455530,16.2292310,,,0,,
8101237,,Mötz Bahnhof,,47.2752370,10.9600140,,,0,,
8101238,,Paternion Markt Bahnhof,,46.7252320,13.6423700,,,0,,
8101239,,Maria Saal Bahnhof,,46.6827610,14.3390760,,,0,,
8101241,,Sachsenburg Markt Bahnhof,,46.8256360,13.3483020,,,0,,
8101243,,Marein-St.Lorenzen Bahnhof,,47.4732650,15.3732630,,,0,,
8101244,,Mariahof-St.Lambrecht Bahnhof,,47.1042580,14.3742210,,,0,,
8101245,,Mistelbach/Zaya Bahnhof,,48.5656840,16.5636230,,,0,,
8101247,,Muckendorf-Wipfing Bahnhst,,48.3282970,16.1500390,,,0,,
8101248,,Mühlheim/Inn Bahnhof,,48.2697030,13.2209340,,,0,,
8101255,,Neuhofen/Krems Bahnhof,,48.1360320,14.2384620,,,0,,
8101260,,Neukirchen-Gampern Bahnhof,,48.0203010,13.5493160,,,0,,
8101261,,Neubau-Kreuzstetten Bahnhof,,48.4973380,16.5006510,,,0,,
8101262,,Nendeln Bahnhof,,47.2003140,9.54170200,,,0,,
8101265,,Nettingsdorf Bahnhof,,48.1895250,14.2585320,,,0,,
8101267,,Neuhaus/Gail Bahnhof,,46.5550800,13.7801170,,,0,,
8101272,,Niederkreuzstetten Bahnhof,,48.4779960,16.4798210,,,0,,
8101273,,Niederöblarn Bahnhof,,47.4816570,14.0142990,,,0,,
8101274,,Nikolsdorf Bahnhof,,46.7791890,12.8950480,,,0,,
8101275,,Niklasdorf Bahnhof,,47.3938990,15.1554590,,,0,,
8101277,,Neunkirchen NÖ Bahnhof,,47.7316120,16.0851030,,,0,,
8101278,,Neukirchen b.Lambach Bahnhof,,48.0950990,13.8331460,,,0,,
8101279,,Neulengbach Bahnhof,,48.1994500,15.8926510,,,0,,
8101280,,Neulengbach Stadt Bahnhof,,48.1961760,15.9069170,,,0,,
8101282,,Neuhaus-Niederwaldkirchen Bahnhof,,48.4420140,14.0513500,,,0,,
8101283,,Nöstlbach-St.Marien Bahnhof,,48.1639900,14.2465360,,,0,,
8101284,,Nötsch im Gailtal Bahnhof,,46.5886630,13.6252270,,,0,,
8101287,,Niedernfritz-St.Martin Bahnhof,,47.4213010,13.3446520,,,0,,
8101288,,Neuratting Bahnhof,,48.2271580,13.3738990,,,0,,
8101289,,Nüziders Bahnhof,,47.1709129,9.79401112,,,0,,
8101290,,Wien Nussdorf Bahnhof,,48.2606660,16.3676070,,,0,,
8101292,,Nußbach Bahnhof,,47.9720760,14.1230370,,,0,,
8101293,,Neumarkt/Ybbs-Karlsbach Bahnhst,,48.1422581,15.0509906,,,0,,
8101295,,Oberbrunn im Innkreis Bahnhof,,48.1709940,13.5132240,,,0,,
8101299,,Oberhart b.Steinhaus Bahnhof,,48.1039860,14.0391810,,,0,,
8101306,,Oepping Bahnhof,,48.5998600,13.9604480,,,0,,
8101308,,Oftering Bahnhof,,48.2275980,14.1511150,,,0,,
8101311,,Obertraun Koppenbrüllerhöhle Bahnhof,,47.5643330,13.7203570,,,0,,
8101312,,Ollersbach Bahnhof,,48.1916080,15.8481110,,,0,,
8101313,,Oberland OÖ Bahnhof,,47.9023130,14.7448440,,,0,,
8101315,,Oberolberndorf Bahnhof,,48.4136100,16.1742290,,,0,,
8101316,,Oberpiesting Bahnhof,,47.8744740,16.0971750,,,0,,
8101317,,Obersdorf NÖ Bahnhst (Bahnsteige 1-2),,48.3622860,16.5166770,,,0,,
8101319,,Oberradlberg Bahnhof,,48.2407000,15.6706200,,,0,,
8101320,,Ortmann Bahnhof,,47.8933860,15.9793160,,,0,,
8101322,,Obersee OÖ Bahnhof,,47.5916670,13.6657140,,,0,,
8101324,,Oberthalheim-Timelkam Bahnhof,,48.0018340,13.6237540,,,0,,
8101325,,Obertrattnach-Markt Hofkirchen Bahnhof,,48.2459390,13.7668740,,,0,,
8101327,,Ottnang-Wolfsegg Bahnhof,,48.0920610,13.6648760,,,0,,
8101328,,Oberwaltersdorf Bahnhof,,47.9751090,16.3283840,,,0,,
8101329,,Oberweiden Bahnhof,,48.3064010,16.8335810,,,0,,
8101332,,Oberhofen-Zell am Moos Bahnhof,,47.9589020,13.3015080,,,0,,
8101335,,Parndorf Bahnhof,,47.9869450,16.8709720,,,0,,
8101336,,Paasdorf Bahnhof,,48.5468350,16.5352150,,,0,,
8101337,,Patsch Bahnhof,,47.1932190,11.4164950,,,0,,
8101338,,Paudorf Bahnhof,,48.3517700,15.6157100,,,0,,
8101342,,Purkersdorf b.Wien Sanatorium Bahnhof,,48.2062780,16.2004420,,,0,,
8101346,,Perchtoldsdorf Bahnhof,,48.1227090,16.2856240,,,0,,
8101347,,Petersbaumgarten Bahnhof,,47.6337620,16.1323840,,,0,,
8101349,,Pfennigbach b.Puchberg Bahnhof,,47.7956980,15.9238650,,,0,,
8101351,,Pfaffenschwendt Bahnhof,,47.4685200,12.5806600,,,0,,
8101352,,Pfaffstätten Bahnhof,,48.0182550,16.2589370,,,0,,
8101353,,Pfarrwerfen Bahnhst,,47.4614170,13.1996960,,,0,,
8101356,,Pichl b.Schladming Bahnhof,,47.3883730,13.6132860,,,0,,
8101358,,Linz/Donau Pichling Bahnhof,,48.2426400,14.3800000,,,0,,
8101361,,Pinsdorf Bahnhof,,47.9332230,13.7661350,,,0,,
8101363,,Plank/Kamp Bahnhof,,48.5577970,15.6733070,,,0,,
8101367,,Platt b.Zellerndorf Bahnhof,,48.6746710,15.9657690,,,0,,
8101369,,Pernitz-Muggendorf Bahnhof,,47.8959120,15.9581270,,,0,,
8101370,,Pernegg/Mur Bahnhof,,47.3594700,15.3430080,,,0,,
8101373,,Pusarnitz Bahnhof,,46.8351610,13.4046290,,,0,,
8101374,,St.Pölten Alpenbahnhof-Kaiserwald (Traisentalbahn),,48.1991310,15.6138180,,,0,,
8101375,,Pöckau Bahnhof,,46.5518560,13.7464980,,,0,,
8101376,,Pöham Bahnhof,,47.4303130,13.2547390,,,0,,
8101377,,Pöndorf Bahnhof,,47.9866690,13.3558080,,,0,,
8101381,,Pressbaum Bahnhst,,48.1813790,16.0778400,,,0,,
8101383,,Wolfsberg in Ktn Reding Bahnhof,,46.8249850,14.8461650,,,0,,
8101386,,Pruggern Bahnhof,,47.4233570,13.8748190,,,0,,
8101387,,Prinzersdorf Bahnhof,,48.2030950,15.5260970,,,0,,
8101389,,Pasching b.Linz Bahnhof,,48.2572810,14.2089370,,,0,,
8101390,,Pottschach Bahnhof,,47.6971280,16.0062630,,,0,,
8101391,,Purgstall/Erlauf Bahnhof,,48.0589710,15.1311040,,,0,,
8101393,,Passering Bahnhof,,46.8069400,14.4694420,,,0,,
8101394,,Markt Piesting Bahnhof,,47.8745720,16.1240900,,,0,,
8101395,,Pritschitz Bahnhof,,46.6282220,14.1699870,,,0,,
8101396,,Pottenbrunn Bahnhof,,48.2236640,15.7019340,,,0,,
8101398,,Graz Puntigam Bahnhof,,47.0308110,15.4292470,,,0,,
8101399,,Peterskirchen Bahnhof,,48.2338800,13.5493840,,,0,,
8101401,,Pottenstein/Triesting Bahnhof,,47.9614290,16.0895120,,,0,,
8101402,,Puchenau Bahnhof,,48.3116380,14.2383930,,,0,,
8101403,,Puchberg am Schneeberg Bahnhof,,47.7904130,15.9103190,,,0,,
8101404,,Purkersdorf b.Wien Zentrum Bahnhof,,48.2060090,16.1754960,,,0,,
8101405,,Pulgarn Bahnhof,,48.2783280,14.3936690,,,0,,
8101406,,Puch b.Hallein Bahnhof,,47.7130560,13.0905450,,,0,,
8101408,,Purkla Bahnhof,,46.7315630,15.9033510,,,0,,
8101409,,Puchenau West Bahnhof,,48.3125270,14.2224400,,,0,,
8101414,,Petzenkirchen Bahnhof,,48.1434780,15.1569650,,,0,,
8101415,,Raasdorf Bahnhof,,48.2390190,16.5819070,,,0,,
8101416,,Rabensburg Bahnhof,,48.6519170,16.8946690,,,0,,
8101419,,Ramingdorf-Haidershofen Bahnhof,,48.0677280,14.4595000,,,0,,
8101421,,Rainfeld-Kleinzell Bahnhst,,48.0506480,15.7074180,,,0,,
8101428,,Redl-Zipf Bahnhof,,48.0262210,13.5149940,,,0,,
8101430,,Regelsbrunn Bahnhof,,48.1070100,16.7806810,,,0,,
8101431,,Reichraming Bahnhof,,47.8914620,14.4726510,,,0,,
8101432,,Rekawinkel Bahnhof,,48.1798160,16.0317930,,,0,,
8101433,,Wien Rennweg Bahnhof,,48.1958120,16.3859860,,,0,,
8101439,,Rohrbach/Gölsen Bahnhof,,48.0477640,15.7428410,,,0,,
8101447,,Rothenthurn Bahnhof,,46.7595693,13.5822451,,,0,,
8101448,,Roppen Bahnhof,,47.2158000,10.8175740,,,0,,
8101449,,Rosenau am Sonntagberg Bahnhof,,48.0105350,14.7417880,,,0,,
8101450,,Roßleithen Bahnhof,,47.7245500,14.3086400,,,0,,
8101453,,Rohrendorf b.Krems Bahnhst,,48.4232210,15.6569440,,,0,,
8101454,,Rohr/Raab Bahnhof,,46.9762870,15.8124830,,,0,,
8101457,,Rietz in Tirol Bahnhof,,47.2920550,11.0247040,,,0,,
8101463,,Saffen Bahnhof,,48.0217120,15.1525130,,,0,,
8101467,,Sarasdorf Bahnhof,,48.0232200,16.6770980,,,0,,
8101468,,Säusenstein Bahnhof,,48.1926130,15.1138070,,,0,,
8101469,,Saxen Bahnhof,,48.2054120,14.7894920,,,0,,
8101470,,Salzburg Aigen Bahnhof,,47.7886270,13.0786800,,,0,,
8101471,,St.Michael ob Bleiburg Bahnhof,,46.5822540,14.7509180,,,0,,
8101473,,Wien Quartier Belvedere Bahnhst,,48.1880310,16.3818050,,,0,,
8101477,,Siebenbrunn-Leopoldsdorf Bahnhof,,48.2455730,16.7038430,,,0,,
8101478,,Siebenmühlen-Rosenau Bahnhof,,47.9594570,13.6057320,,,0,,
8101480,,Schauboden Bahnhof,,48.0790030,15.1369590,,,0,,
8101481,,Salzburg Parsch Bahnhof,,47.7993410,13.0730010,,,0,,
8101489,,St.Egyden am Steinfeld Bahnhof,,47.7609960,16.1467500,,,0,,
8101494,,Stein/Enns Bahnhof,,47.4373210,13.9418590,,,0,,
8101496,,Villach Seebach Bahnhof,,46.6208910,13.8745320,,,0,,
8101498,,Seyring Bahnhof,,48.3307600,16.5018050,,,0,,
8101500,,Stiefern Bahnhof,,48.5348440,15.6914120,,,0,,
8101501,,St.Georgen /Gusen Bahnhof,,48.2651560,14.4403950,,,0,,
8101502,,St.Georgen /Gusen Bahnhst,,48.2708960,14.4508760,,,0,,
8101504,,St.Georgen ob Judenburg Bahnhof,,47.2121980,14.4987980,,,0,,
8101505,,St.Georgen/Längsee Bahnhof,,46.7618640,14.4233270,,,0,,
8101506,,St.Georgen/Mattig Bahnhof,,48.2163600,13.0988470,,,0,,
8101510,,St.Georgen am Steinfelde Bahnhst,,48.1377620,15.6144380,,,0,,
8101514,,Stadt Haag Bahnhst,,48.1157000,14.5660600,,,0,,
8101516,,Schlägl Bahnhof,,48.6366110,13.9753990,,,0,,
8101520,,Steinhaus am Semmering Bahnhof,,47.6208920,15.7840990,,,0,,
8101521,,Steinhaus b.Wels Bahnhof,,48.1193300,14.0178870,,,0,,
8101522,,Sierndorf b.Stockerau Bahnhof,,48.4289220,16.1750290,,,0,,
8101523,,Siebenhirten NÖ Bahnhof,,48.6113940,16.5312090,,,0,,
8101524,,Sierndorf/March Bahnhof,,48.5110560,16.8909650,,,0,,
8101529,,St.Jodok am Brenner Bahnhof,,47.0632920,11.4993130,,,0,,
8101530,,St.Johann-Weistrach Bahnhof,,48.0749620,14.6132160,,,0,,
8101534,,Steinkogel Bahnhof,,47.7871560,13.7413560,,,0,,
8101535,,Schleinbach Bahnhst,,48.4220600,16.4898710,,,0,,
8101536,,Stillfried Bahnhof,,48.4120090,16.8465370,,,0,,
8101538,,Scheifling in Stmk Bahnhof,,47.1491110,14.4171110,,,0,,
8101539,,Wien Praterkai Bahnhof,,48.1995010,16.4410350,,,0,,
8101540,,Schlierbach/Krems Bahnhof,,47.9369320,14.1112500,,,0,,
8101543,,Schlins-Beschling Bahnhof,,47.1949900,9.68998100,,,0,,
8101545,,Schönfeld-Lassee Bahnhof,,48.2510410,16.8072140,,,0,,
8101546,,Scheiblingkirchen-Warth Bahnhof,,47.6621830,16.1310230,,,0,,
8101548,,Schönborn-Mallebarn Bahnhof,,48.4684640,16.1591950,,,0,,
8101553,,Wien Simmering Bahnhof,,48.1698780,16.4193300,,,0,,
8101555,,Wien Geiselbergstraße Bahnhof,,48.1755850,16.4071520,,,0,,
8101556,,Wien Grillgasse Bahnhof,,48.1672040,16.4069610,,,0,,
8101558,,Salzburg Kasern Bahnhst,,47.8391440,13.0652130,,,0,,
8101560,,St.Martin b.Traun Bahnhof,,48.2364540,14.2646860,,,0,,
8101567,,Sollenau Bahnhof,,47.8982920,16.2456100,,,0,,
8101571,,Wörgl Süd-Bruckhäusl Bahnhof,,47.4872960,12.1077110,,,0,,
8101573,,Sonntagberg NÖ Bahnhof,,47.9927020,14.7380190,,,0,,
8101575,,St.Paul im Lavanttal Bad,,46.6964290,14.8685360,,,0,,
8101578,,Spillern Bahnhof,,48.3758120,16.2566820,,,0,,
8101579,,St.Pantaleon NÖ Bahnhof,,48.2276470,14.5286350,,,0,,
8101585,,Sulz-Röthis Bahnhof,,47.2939600,9.63467200,,,0,,
8101586,,Schrambach Bahnhof,,48.0014260,15.5746700,,,0,,
8101587,,Sitzenberg-Reidling Bahnhof,,48.3321930,15.8186620,,,0,,
8101588,,Wien Strebersdorf Bahnhof,,48.2855100,16.3817510,,,0,,
8101590,,Wien Hbf (Bahnsteige 1-2),,48.1861220,16.3755230,,,0,,
8101592,,Villach St.Ruprecht Bahnhof,,46.6409580,13.8763520,,,0,,
8101593,,Kitzbühel Schwarzsee Bahnhof,,47.4534710,12.3704640,,,0,,
8101595,,Strasshof/Nordbahn Bahnhof,,48.3185700,16.6344150,,,0,,
8101596,,Spital am Semmering Bahnhof,,47.6164740,15.7481980,,,0,,
8101597,,St.Peter-Seitenstetten Bahnhof,,48.0547010,14.6461450,,,0,,
8101598,,St.Stefan-Vorderberg Bahnhst,,46.6003240,13.5335440,,,0,,
8101600,,Staatz Bahnhof,,48.6997210,16.4925870,,,0,,
8101601,,Schwertberg Bahnhof,,48.2686620,14.5801950,,,0,,
8101605,,Lilienfeld Krankenhaus Bahnhst,,48.0090210,15.5785110,,,0,,
8101609,,Steyr Münichholz Bahnhof,,48.0476130,14.4492190,,,0,,
8101611,,Sautern-Schiltern Bahnhof,,47.7074270,16.1562610,,,0,,
8101612,,Steinbachbrücke Bahnhof,,47.9323590,13.9930960,,,0,,
8101614,,Steyregg Bahnhof,,48.2844710,14.3622860,,,0,,
8101617,,Schützen am Gebirge Bahnhst,,47.8512060,16.6299950,,,0,,
8101619,,Wien Süßenbrunn Bahnhof,,48.2855590,16.4854560,,,0,,
8101622,,St.Veit/Gölsen Bahnhof,,48.0451080,15.6717570,,,0,,
8101623,,St.Veit/Triesting Bahnhof,,47.9332430,16.1490840,,,0,,
8101624,,St.Veit/Glan Westbahnhof,,46.7625190,14.3620370,,,0,,
8101629,,Schönwies Bahnhof,,47.1972070,10.6606070,,,0,,
8101634,,Schwarzach in Vlbg Bahnhof,,47.4461960,9.75436900,,,0,,
8101635,,Waidhofen/Ybbs Stadt Bahnhof,,47.9583950,14.7677640,,,0,,
8101636,,Schwarza b.Spielfeld Bahnhof,,46.7180200,15.6694690,,,0,,
8101638,,Steyrling Bahnhof,,47.8016620,14.1636750,,,0,,
8101640,,Traiskirchen Aspangbahn Bahnhof,,48.0174060,16.3030690,,,0,,
8101641,,Wien Traisengasse Bahnhof,,48.2347850,16.3833760,,,0,,
8101643,,Traisen NÖ Bahnhof,,48.0568460,15.6124280,,,0,,
8101644,,Tallesbrunn Bahnhof,,48.3636340,16.7861960,,,0,,
8101645,,Traisen NÖ Markt Bahnhst,,48.0397460,15.6115190,,,0,,
8101646,,Tassenbach Bahnhof,,46.7468050,12.4657880,,,0,,
8101647,,Tattendorf Bahnhof,,47.9554580,16.3059240,,,0,,
8101650,,Tullnerbach-Pressbaum Bahnhof,,48.1860580,16.0928560,,,0,,
8101651,,Trasdorf Bahnhof,,48.3151630,15.8800990,,,0,,
8101652,,Tauchendorf-Haidensee Bahnhof,,46.7281860,14.2364610,,,0,,
8101653,,Trautmannsdorf/Leitha Bahnhof,,48.0241740,16.6435440,,,0,,
8101656,,Teesdorf Bahnhof,,47.9424950,16.2897870,,,0,,
8101658,,Teichstätt Bahnhof,,48.0198430,13.2129500,,,0,,
8101660,,Tenneck Bahnhof,,47.4942810,13.1789080,,,0,,
8101661,,Ternitz Bahnhof,,47.7135250,16.0332070,,,0,,
8101664,,Theresienfeld Bahnhof,,47.8607150,16.2440380,,,0,,
8101669,,Tiffen Bahnhof,,46.7014000,14.0600040,,,0,,
8101670,,Timelkam Bahnhof,,48.0079730,13.5957620,,,0,,
8101674,,Traunkirchen Ort Bahnhof,,47.8427780,13.7870380,,,0,,
8101676,,Töschling Bahnhof,,46.6331470,14.1104130,,,0,,
8101678,,Thalheim-Pöls Bahnhof,,47.1965700,14.5885830,,,0,,
8101682,,Trumau Bahnhof,,47.9925000,16.3322820,,,0,,
8101684,,Traxenbichl Bahnhof,,47.8772360,13.9383350,,,0,,
8101685,,Tisis (Feldkirch) Bahnhof,,47.2272510,9.57568700,,,0,,
8101686,,Trattenbach/Enns Bahnhof,,47.9302910,14.3546880,,,0,,
8101690,,Traun OÖ Bahnhof,,48.2256100,14.2538450,,,0,,
8101692,,Tulln/Donau Stadt Bahnhof,,48.3283940,16.0538650,,,0,,
8101694,,Übersbach b.Fürstenfeld Bahnhof,,47.0268830,16.0536000,,,0,,
8101695,,Ulmerfeld-Hausmening Bahnhof,,48.0749050,14.8157020,,,0,,
8101696,,Unterhöflein Bahnhof,,47.7907020,16.0328970,,,0,,
8101697,,Ulrichskirchen Bahnhof,,48.4020820,16.4881240,,,0,,
8101700,,Unterhart b.Sattledt Bahnhof,,48.0891270,14.0426160,,,0,,
8101701,,Untersiebenbrunn Bahnhof,,48.2479920,16.7475890,,,0,,
8101702,,Unterkritzendorf Bahnhof,,48.3240780,16.3092820,,,0,,
8101704,,Unteroberndorf Bahnhof,,48.1818050,15.9577430,,,0,,
8101706,,Unterradlberg Bahnhof,,48.2551520,15.6866650,,,0,,
8101709,,Unterpurkersdorf Bahnhof,,48.2075350,16.1891950,,,0,,
8101711,,Urschendorf am Steinfeld Bahnhst,,47.7973830,16.0898370,,,0,,
8101712,,Unterberg-Stefansbrücke Bahnhof,,47.2141470,11.3918110,,,0,,
8101713,,Untertullnerbach Bahnhof,,48.1916590,16.1280550,,,0,,
8101716,,Viechtwang Bahnhof,,47.9155390,13.9713100,,,0,,
8101717,,Viehofen Bahnhof,,48.2307570,15.6528940,,,0,,
8101718,,Bad Vigaun Bahnhof,,47.6641450,13.1240990,,,0,,
8101720,,Vellach-Khünburg Bahnhof,,46.6312290,13.4081460,,,0,,
8101723,,Voitsdorf Bahnhof,,48.0124250,14.0470520,,,0,,
8101728,,Völs Bahnhof,,47.2557700,11.3212400,,,0,,
8101736,,Wankham b.Attnang Bahnhof,,47.9980480,13.7302100,,,0,,
8101742,,Wartberg/Krems Bahnhof,,47.9890290,14.1215540,,,0,,
8101745,,Waldegg/Piesting Bahnhof,,47.8689120,16.0584730,,,0,,
8101746,,Weikendorf Bahnhof,,48.3388480,16.7632820,,,0,,
8101747,,Walding b.Linz Bahnhof,,48.3483940,14.1536290,,,0,,
8101748,,Weikendorf-Dörfles Bahnhof,,48.3494930,16.7589090,,,0,,
8101752,,Weitersfeld/Mur Bahnhof,,46.7146690,15.7197500,,,0,,
8101754,,Wels Lokalbahn Bahnhof,,48.1566450,14.0173100,,,0,,
8101755,,Weissenbach-Neuhaus Bahnhof,,47.9843070,16.0463070,,,0,,
8101760,,Wien Weidlingau Bahnhof,,48.2104440,16.2119290,,,0,,
8101764,,Wagram-Grafenegg Bahnhof,,48.4342140,15.7765920,,,0,,
8101768,,Wilhelmsburg/Traisen Bahnhof,,48.1114250,15.6083810,,,0,,
8101769,,Willendorf am Steinfeld Bahnhof,,47.7892160,16.0604740,,,0,,
8101771,,Wilfleinsdorf Bahnhof,,48.0219700,16.7195480,,,0,,
8101774,,Wildon Bahnhof,,46.8841830,15.5210000,,,0,,
8101776,,Windau im Brixental Bahnhof,,47.4388800,12.1866820,,,0,,
8101778,,Wiesmühle b.Sattledt Bahnhst,,48.0218610,14.0437090,,,0,,
8101781,,Winzendorf b.Wr.Neustadt Bahnhof,,47.8106890,16.1113200,,,0,,
8101783,,Weißenstein-Kellerberg Bahnhof,,46.6795170,13.7198560,,,0,,
8101784,,Weitlanbrunn Bahnhof,,46.7430550,12.3903710,,,0,,
8101785,,Wendling b.Haag Bahnhof,,48.2464240,13.6502390,,,0,,
8101787,,Wildungsmauer Bahnhof,,48.1079660,16.8019120,,,0,,
8101788,,Wittmannsdorf NÖ Bahnhof,,47.9202870,16.2199220,,,0,,
8101789,,Wr.Neustadt Civitas Nova Bahnhof,,47.8335760,16.2553650,,,0,,
8101791,,Wr.Neustadt Nord Bahnhof,,47.8349870,16.2388050,,,0,,
8101792,,Oberndorf in Tirol Bahnhof,,47.4973280,12.3907880,,,0,,
8101793,,Wolkersdorf im Weinviertel Bahnhof,,48.3786540,16.5124890,,,0,,
8101794,,Wolfshütte Bahnhof,,48.0529330,13.6815090,,,0,,
8101795,,Wolfsbergkogel Bahnhof,,47.6496170,15.8271040,,,0,,
8101796,,Wöllersdorf/Piesting Bahnhof,,47.8615260,16.1779970,,,0,,
8101797,,Wopfing Bahnhof,,47.8736580,16.0768000,,,0,,
8101803,,Wallersee Bahnhof,,47.9191960,13.1592910,,,0,,
8101804,,Wiesenfeld-Schwarzenbach Bahnhof,,48.0512830,15.6485880,,,0,,
8101806,,Weißenbach-St.Gallen Bahnhof,,47.7142560,14.6354790,,,0,,
8101810,,Wulkaprodersdorf Bahnhst,,47.7990520,16.4964600,,,0,,
8101818,,Wien St.Marx Bahnhof,,48.1884690,16.3985810,,,0,,
8101819,,Zell/Pram Bahnhof,,48.3172690,13.6240600,,,0,,
8101820,,Wien Zentralfriedhof S-Bahn Bahnhof,,48.1541720,16.4261370,,,0,,
8101822,,Ziersdorf Bahnhof,,48.5279270,15.9219860,,,0,,
8101825,,Zeiselmauer-Königstetten Bahnhof,,48.3266360,16.1749890,,,0,,
8101826,,Zöbing/Kamp Bahnhof,,48.4906810,15.6938500,,,0,,
8101829,,Zurndorf Bahnhof,,47.9681350,17.0237730,,,0,,
8101833,,Diensthubersiedlung Bahnhof,,47.9680790,14.0220250,,,0,,
8101837,,Grünbach am Schneeberg Schule Bahnhof,,47.8013670,15.9814610,,,0,,
8101841,,Mühling-Plaika Bahnhof,,48.1032400,15.1327170,,,0,,
8101845,,St.Pölten Porschestraße Bahnhof,,48.1831060,15.6170650,,,0,,
8101851,,Sölling b.Purgstall Bahnhof,,48.0390010,15.1403770,,,0,,
8101852,,Schauersberg Bahnhof,,48.1359340,14.0086840,,,0,,
8101853,,Wien Speising Bahnhof,,48.1736070,16.2836350,,,0,,
8101857,,Wilfling Bahnhof,,47.9806410,14.0290780,,,0,,
8101858,,Pernitz Wipfelhofstraße Bahnhof,,47.8957350,15.9682790,,,0,,
8101863,,Altenhof/Kamp Bahnhof,,48.5442080,15.6860080,,,0,,
8101870,,Stallegg Bahnhof,,48.6153880,15.6436790,,,0,,
8101871,,Mannswörth Bahnhof,,48.1365120,16.5074610,,,0,,
8101877,,Puch b.Villach Bahnhof,,46.6631380,13.7596630,,,0,,
8101898,,"Forst FL, Hilti Bahnhof",,47.1812070,9.52093100,,,0,,
8101917,,Salzburg Süd Bahnhof,,47.7702630,13.0785490,,,0,,
8101918,,Kaindorf/Sulm Bahnhst,,46.8021720,15.5424280,,,0,,
8101934,,Wien Handelskai (Bahnsteige 1-2),,48.2421240,16.3856240,,,0,,
8101935,,Hart-Wörth Bahnhof,,48.1473930,15.6141740,,,0,,
8101937,,Wien Spittelau Bahnhof,,48.2353180,16.3580700,,,0,,
8101946,,Wels Messe Bahnhof,,48.1524580,14.0196180,,,0,,
8101947,,Wien Handelskai (Bahnsteige 11-12),,48.2421150,16.3860270,,,0,,
8101950,,Bregenz Hafen Bahnhof,,47.5061530,9.74838800,,,0,,
8101955,,Achleitnersiedlung Bahnhof,,48.3215070,14.2056800,,,0,,
8101973,,Rothengrub Bahnhof,,47.7892030,16.0510790,,,0,,
8101974,,Markt Piesting Harzwerk Bahnhof,,47.8764890,16.1362260,,,0,,
8101975,,Pernitz Raimundviertel Bahnhof,,47.8922640,15.9467520,,,0,,
8101988,,Waldegg-Dürnbach Bahnhof,,47.8675970,16.0514820,,,0,,
8101990,,St.Pölten Traisenpark Bahnhst,,48.2205190,15.6412680,,,0,,
8102006,,Oberalm Bahnhof,,47.6998210,13.0932270,,,0,,
8102007,,Mistelbach/Zaya Stadt Bahnhof,,48.5707430,16.5688470,,,0,,
8102009,,Lengau Bahnhof,,48.0084870,13.2197620,,,0,,
