route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type
23,000020,3369,Hermagor Bahnhof,,,2999,,1
21,000020,3370,Friesach in Ktn Bahnhof,,,3000,,1
21,000029,3371,Friesach in Ktn Bahnhof,,,3001,,1
21,000000,3372,Lienz in Osttirol Bahnhof,,,3002,,1
21,000020,3373,St.Veit/Glan Bahnhof,,,3003,,1
21,000020,3374,Hermagor Bahnhof,,,3004,,1
23,000020,3375,Hermagor Bahnhof,,,3004,,1
23,000004,3376,Hermagor Bahnhof,,,3005,,1
21,000000,3377,Friesach in Ktn Bahnhof,,,3006,,1
21,000022,3378,Spittal-Millstätter See Bahnhof,,,3007,,1
23,000020,3379,St.Veit/Glan Bahnhof,,,3008,,1
21,000020,3380,St.Veit/Glan Bahnhof,,,3008,,1
21,000020,3381,Lienz in Osttirol Bahnhof,,,3009,,1
32,000020,3382,Lienz in Osttirol Bahnhof,,,3009,,1
21,000020,3383,Lienz in Osttirol Bahnhof,,,3009,,1
21,000020,3384,Friesach in Ktn Bahnhof,,,3010,,1
21,000029,3385,Friesach in Ktn Bahnhof,,,3011,,1
21,000000,3386,Lienz in Osttirol Bahnhof,,,3012,,1
23,000020,3387,St.Veit/Glan Bahnhof,,,3013,,1
21,000020,3388,St.Veit/Glan Bahnhof,,,3013,,1
23,000004,3389,Villach Hbf,,,3014,,1
21,000020,3390,Spittal-Millstätter See Bahnhof,,,3015,,1
32,000020,3391,Spittal-Millstätter See Bahnhof,,,3015,,1
21,000000,3392,Friesach in Ktn Bahnhof,,,3016,,1
21,000022,3393,Lienz in Osttirol Bahnhof,,,3017,,1
21,000020,3394,Lienz in Osttirol Bahnhof,,,3017,,1
21,000020,3395,St.Veit/Glan Bahnhof,,,3018,,1
21,000163,3396,Villach Hbf,,,3019,,1
21,000020,3397,Friesach in Ktn Bahnhof,,,3020,,1
21,000029,3398,Friesach in Ktn Bahnhof,,,3021,,1
21,000020,3399,Spittal-Millstätter See Bahnhof,,,3022,,1
32,000020,3400,Spittal-Millstätter See Bahnhof,,,3022,,1
23,000020,3401,St.Veit/Glan Bahnhof,,,3023,,1
21,000020,3402,St.Veit/Glan Bahnhof,,,3023,,1
23,000004,3403,Villach Hbf,,,3024,,1
21,000000,3404,Sillian Bahnhof,,,3025,,1
28,000000,3405,Sillian Bahnhof,,,3025,,1
21,000000,3406,Friesach in Ktn Bahnhof,,,3026,,1
21,000020,3407,Hermagor Bahnhof,,,3027,,1
23,000020,3408,Hermagor Bahnhof,,,3027,,1
23,000004,3409,Hermagor Bahnhof,,,3028,,1
23,000020,3410,St.Veit/Glan Bahnhof,,,3029,,1
21,000020,3411,St.Veit/Glan Bahnhof,,,3029,,1
21,000022,3412,Spittal-Millstätter See Bahnhof,,,3030,,1
21,000020,3413,Friesach in Ktn Bahnhof,,,3031,,1
21,000029,3414,Friesach in Ktn Bahnhof,,,3032,,1
21,000020,3415,Hermagor Bahnhof,,,3033,,1
23,000020,3416,Hermagor Bahnhof,,,3033,,1
21,000024,3417,St.Veit/Glan Bahnhof,,,3034,,1
21,000000,3418,Lienz in Osttirol Bahnhof,,,3035,,1
21,000165,3419,Lienz in Osttirol Bahnhof,,,3035,,1
21,000042,3420,Lienz in Osttirol Bahnhof,,,3035,,1
21,000000,3421,Friesach in Ktn Bahnhof,,,3036,,1
21,000022,3422,Spittal-Millstätter See Bahnhof,,,3037,,1
21,000020,3423,Villach Hbf,,,3038,,1
21,000029,3424,Villach Hbf,,,3039,,1
21,000000,3425,Villach Hbf,,,3040,,1
21,000022,3426,Friesach in Ktn Bahnhof,,,3041,,1
21,000000,3427,Villach Hbf,,,3042,,1
21,000004,3428,Friesach in Ktn Bahnhof,,,3043,,1
21,000020,3429,Friesach in Ktn Bahnhof,,,3044,,1
21,000020,3430,Friesach in Ktn Bahnhof,,,3045,,1
21,000029,3431,Friesach in Ktn Bahnhof,,,3046,,1
21,000000,3432,St.Veit/Glan Bahnhof,,,3047,,1
21,000167,3433,Klagenfurt Hbf,,,3048,,1
21,000167,3434,Villach Hbf,,,3049,,1
21,000167,3435,St.Veit/Glan Bahnhof,,,3050,,1
21,000167,3436,Klagenfurt Hbf,,,3051,,1
21,000167,3437,Klagenfurt Hbf,,,3052,,1
21,000167,3438,Villach Hbf,,,3053,,1
21,000167,3439,St.Veit/Glan Bahnhof,,,3054,,1
21,000167,3440,Klagenfurt Hbf,,,3055,,1
21,000167,3441,Villach Hbf,,,3056,,1
14,000022,3442,Klagenfurt Hbf,,,3057,,1
15,000022,3443,Klagenfurt Hbf,,,3057,,1
14,000045,3444,Arnoldstein Bahnhof,,,3058,,1
15,000045,3445,Arnoldstein Bahnhof,,,3058,,1
14,000042,3446,Villach Hbf,,,3059,,1
14,000029,3447,St.Veit/Glan Bahnhof,,,3060,,1
14,000020,3448,St.Veit/Glan Bahnhof,,,3061,,1
14,000173,3449,Arnoldstein Bahnhof,,,3062,,1
31,000173,3450,Arnoldstein Bahnhof,,,3062,,1
14,000175,3451,Villach Hbf,,,3063,,1
14,000000,3452,Villach Hbf,,,3064,,1
14,000004,3453,St.Veit/Glan Bahnhof,,,3065,,1
14,000020,3454,St.Veit/Glan Bahnhof,,,3066,,1
14,000000,3455,Villach Hbf,,,3067,,1
14,000020,3456,Feldkirchen in Ktn Bahnhof,,,3068,,1
14,000000,3457,Villach Hbf,,,3069,,1
14,000000,3458,St.Veit/Glan Bahnhof,,,3070,,1
14,000020,3459,Rosenbach b.Villach Bahnhof,,,3071,,1
14,000020,3460,Feldkirchen in Ktn Bahnhof,,,3072,,1
14,000000,3461,Villach Hbf,,,3073,,1
14,000000,3462,St.Veit/Glan Bahnhof,,,3074,,1
14,000020,3463,Rosenbach b.Villach Bahnhof,,,3075,,1
14,000045,3464,St.Veit/Glan Bahnhof,,,3076,,1
14,000000,3465,Villach Hbf,,,3077,,1
14,000020,3466,Feldkirchen in Ktn Bahnhof,,,3078,,1
14,000020,3467,Rosenbach b.Villach Bahnhof,,,3079,,1
14,000000,3468,St.Veit/Glan Bahnhof,,,3080,,1
14,000020,3469,Hermagor Bahnhof,,,3081,,1
23,000020,3470,Hermagor Bahnhof,,,3081,,1
14,000004,3471,Villach Hbf,,,3082,,1
14,000020,3472,Feldkirchen in Ktn Bahnhof,,,3083,,1
14,000020,3473,Rosenbach b.Villach Bahnhof,,,3084,,1
14,000000,3474,St.Veit/Glan Bahnhof,,,3085,,1
14,000000,3475,Villach Hbf,,,3086,,1
14,000045,3476,Feldkirchen in Ktn Bahnhof,,,3087,,1
14,000020,3477,Rosenbach b.Villach Bahnhof,,,3088,,1
14,000020,3478,Feldkirchen in Ktn Bahnhof,,,3089,,1
14,000000,3479,Villach Hbf,,,3090,,1
14,000004,3480,St.Veit/Glan Bahnhof,,,3091,,1
14,000020,3481,St.Veit/Glan Bahnhof,,,3092,,1
14,000000,3482,Feldkirchen in Ktn Bahnhof,,,3093,,1
14,000105,3483,Feldkirchen in Ktn Bahnhof,,,3093,,1
14,000178,3484,Feldkirchen in Ktn Bahnhof,,,3094,,1
14,000167,3485,Villach Hbf,,,3095,,1
14,000167,3486,Feldkirchen in Ktn Bahnhof,,,3096,,1
14,000167,3487,Villach Hbf,,,3097,,1
14,000167,3488,Feldkirchen in Ktn Bahnhof,,,3098,,1
14,000167,3489,Villach Hbf,,,3099,,1
6,000000,3490,Linz/Donau Hbf,R 4403,,3100,,1
3,000020,3491,Linz/Donau Hbf,REX 4403,,3100,,1
6,000118,3492,Linz/Donau Hbf,R 4405,,3101,,1
3,000118,3493,Linz/Donau Hbf,REX 4405,,3101,,1
