from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
8100099,8100099,2,180,13236,229
8100099,8100099,2,180,13237,227
8100099,8100099,2,180,13237,229
8100099,8100099,2,180,13238,227
8100099,8100099,2,180,13238,229
8100099,8100099,2,180,13239,227
8100099,8100099,2,180,13239,229
8100002,8100002,2,180,5457,14143
8100002,8100002,2,180,5471,244
8100002,8100002,2,180,5471,245
8100002,8100002,2,180,5476,252
8100002,8100002,2,180,5476,253
8100002,8100002,2,180,5476,254
8100002,8100002,2,180,5477,252
8100002,8100002,2,180,5477,253
8100002,8100002,2,180,5477,254
8100002,8100002,2,180,5484,266
8100002,8100002,2,180,5484,267
8100002,8100002,2,180,5485,266
8100002,8100002,2,180,5485,267
8100002,8100002,2,180,5490,280
8100002,8100002,2,180,5490,282
8100002,8100002,2,180,15857,280
8100002,8100002,2,180,15857,282
8100002,8100002,2,180,15858,280
8100002,8100002,2,180,15858,282
8100002,8100002,2,180,15859,280
8100002,8100002,2,180,15859,282
8100002,8100002,2,180,15860,280
8100002,8100002,2,180,15860,282
8100002,8100002,2,180,15861,280
8100002,8100002,2,180,15861,282
8100002,8100002,2,180,15862,280
8100002,8100002,2,180,15862,282
8100002,8100002,2,180,5494,296
8100002,8100002,2,180,5494,297
8100002,8100002,2,180,5494,298
8100002,8100002,2,180,5494,299
8100002,8100002,2,180,5494,300
8100002,8100002,2,180,15938,296
8100002,8100002,2,180,15938,297
8100002,8100002,2,180,15938,298
8100002,8100002,2,180,15938,299
8100002,8100002,2,180,15938,300
8100002,8100002,2,180,15939,296
8100002,8100002,2,180,15939,297
8100002,8100002,2,180,15939,298
8100002,8100002,2,180,15939,299
8100002,8100002,2,180,15939,300
8100002,8100002,2,180,15945,296
8100002,8100002,2,180,15945,297
8100002,8100002,2,180,15945,298
8100002,8100002,2,180,15945,299
8100002,8100002,2,180,15945,300
8100002,8100002,2,180,15946,296
8100002,8100002,2,180,15946,297
8100002,8100002,2,180,15946,298
8100002,8100002,2,180,15946,299
8100002,8100002,2,180,15946,300
8100002,8100002,2,180,15947,296
8100002,8100002,2,180,15947,297
8100002,8100002,2,180,15947,298
8100002,8100002,2,180,15947,299
8100002,8100002,2,180,15947,300
8100002,8100002,2,180,15948,296
8100002,8100002,2,180,15948,297
8100002,8100002,2,180,15948,298
8100002,8100002,2,180,15948,299
8100002,8100002,2,180,15948,300
8100173,8100173,2,180,5630,6898
8100173,8100173,2,180,5630,6899
8100173,8100173,2,180,5630,6901
8100173,8100173,2,180,5630,6902
8100173,8100173,2,180,5631,6898
8100173,8100173,2,180,5631,6899
8100173,8100173,2,180,5631,6901
8100173,8100173,2,180,5631,6902
8100173,8100173,2,180,5634,6898
8100173,8100173,2,180,5634,6899
8100173,8100173,2,180,5634,6901
8100173,8100173,2,180,5634,6902
8100173,8100173,2,180,5636,6898
8100173,8100173,2,180,5636,6899
8100173,8100173,2,180,5636,6901
8100173,8100173,2,180,5636,6902
8100173,8100173,2,180,13309,6898
8100173,8100173,2,180,13309,6899
8100173,8100173,2,180,13309,6901
8100173,8100173,2,180,13309,6902
8100014,8100014,2,180,5701,7847
8100014,8100014,2,180,5701,14142
8100014,8100014,2,180,5707,8570
8100014,8100014,2,180,5709,8576
8100014,8100014,2,180,5709,8577
8100014,8100014,2,180,5711,10325
8100014,8100014,2,180,5711,10326
8100014,8100014,2,180,5711,10327
8100014,8100014,2,180,5725,9976
8100014,8100014,2,180,5725,9977
8100014,8100014,2,180,5736,10013
8100014,8100014,2,180,5736,10014
8100014,8100014,2,180,5739,10646
8100014,8100014,2,180,5739,10648
8100014,8100014,2,180,5750,10927
8100014,8100014,2,180,5750,10928
8100014,8100014,2,180,5750,10929
8100014,8100014,2,180,5751,10927
8100014,8100014,2,180,5751,10928
8100014,8100014,2,180,5751,10929
8100014,8100014,2,180,5754,10691
8100014,8100014,2,180,5754,10692
8100014,8100014,2,180,5756,10703
8100014,8100014,2,180,5756,10704
8100014,8100014,2,180,5756,10815
8100014,8100014,2,180,5756,10818
8100014,8100014,2,180,5764,10987
8100014,8100014,2,180,5764,10988
8100014,8100014,2,180,5764,10990
8100014,8100014,2,180,5766,7895
8100014,8100014,2,180,5766,7896
8100014,8100014,2,180,5766,14343
8100014,8100014,2,180,5766,14344
8100014,8100014,2,180,5766,14346
8100014,8100014,2,180,5766,14347
8100014,8100014,2,180,5766,14349
8100014,8100014,2,180,5766,14350
8100014,8100014,2,180,5766,14352
8100014,8100014,2,180,5766,14353
8100014,8100014,2,180,5766,14355
8100014,8100014,2,180,5766,14356
8100014,8100014,2,180,5766,14358
8100014,8100014,2,180,5766,14359
8100014,8100014,2,180,5770,14403
8100014,8100014,2,180,5770,14406
8100014,8100014,2,180,5770,14409
8100014,8100014,2,180,5770,14412
8100014,8100014,2,180,5770,14415
8100014,8100014,2,180,5770,14418
8100042,8100042,2,120,6017,327
8100042,8100042,2,120,6018,327
8100002,8100002,2,180,6328,10956
8100002,8100002,2,180,6328,10958
8100002,8100002,2,300,6357,13421
8100002,8100002,2,300,6357,13422
8100002,8100002,2,300,6357,13423
8100002,8100002,2,300,6357,13425
8100002,8100002,2,300,6357,13426
8100002,8100002,2,300,6357,13427
8100002,8100002,2,300,6357,13428
8100002,8100002,2,300,6357,13429
8100002,8100002,2,300,6357,13430
8100002,8100002,2,300,6357,13431
8100002,8100002,2,300,6357,13432
8100002,8100002,2,300,6357,13433
8100002,8100002,2,300,6357,13436
8100002,8100002,2,300,6357,13437
8100002,8100002,2,300,6357,13438
8100002,8100002,2,300,6357,13439
8100002,8100002,2,300,6357,13440
8100002,8100002,2,300,6358,13421
8100002,8100002,2,300,6358,13422
8100002,8100002,2,300,6358,13423
8100002,8100002,2,300,6358,13425
8100002,8100002,2,300,6358,13426
8100002,8100002,2,300,6358,13427
8100002,8100002,2,300,6358,13428
8100002,8100002,2,300,6358,13429
8100002,8100002,2,300,6358,13430
8100002,8100002,2,300,6358,13431
8100002,8100002,2,300,6358,13432
8100002,8100002,2,300,6358,13433
8100002,8100002,2,300,6358,13436
8100002,8100002,2,300,6358,13437
8100002,8100002,2,300,6358,13438
8100002,8100002,2,300,6358,13439
8100002,8100002,2,300,6358,13440
8100002,8100002,2,300,13345,13421
8100002,8100002,2,300,13345,13422
8100002,8100002,2,300,13345,13423
8100002,8100002,2,300,13345,13425
8100002,8100002,2,300,13345,13426
8100002,8100002,2,300,13345,13427
8100002,8100002,2,300,13345,13428
8100002,8100002,2,300,13345,13429
8100002,8100002,2,300,13345,13430
8100002,8100002,2,300,13345,13431
8100002,8100002,2,300,13345,13432
8100002,8100002,2,300,13345,13433
8100002,8100002,2,300,13345,13436
8100002,8100002,2,300,13345,13437
8100002,8100002,2,300,13345,13438
8100002,8100002,2,300,13345,13439
8100002,8100002,2,300,13345,13440
8100002,8100002,2,300,13346,13421
8100002,8100002,2,300,13346,13422
8100002,8100002,2,300,13346,13423
8100002,8100002,2,300,13346,13425
8100002,8100002,2,300,13346,13426
8100002,8100002,2,300,13346,13427
8100002,8100002,2,300,13346,13428
8100002,8100002,2,300,13346,13429
8100002,8100002,2,300,13346,13430
8100002,8100002,2,300,13346,13431
8100002,8100002,2,300,13346,13432
8100002,8100002,2,300,13346,13433
8100002,8100002,2,300,13346,13436
8100002,8100002,2,300,13346,13437
8100002,8100002,2,300,13346,13438
8100002,8100002,2,300,13346,13439
8100002,8100002,2,300,13346,13440
8100002,8100002,2,300,13348,13421
8100002,8100002,2,300,13348,13422
8100002,8100002,2,300,13348,13423
8100002,8100002,2,300,13348,13425
8100002,8100002,2,300,13348,13426
8100002,8100002,2,300,13348,13427
8100002,8100002,2,300,13348,13428
8100002,8100002,2,300,13348,13429
8100002,8100002,2,300,13348,13430
8100002,8100002,2,300,13348,13431
8100002,8100002,2,300,13348,13432
8100002,8100002,2,300,13348,13433
8100002,8100002,2,300,13348,13436
8100002,8100002,2,300,13348,13437
8100002,8100002,2,300,13348,13438
8100002,8100002,2,300,13348,13439
8100002,8100002,2,300,13348,13440
8100002,8100002,2,300,13349,13421
8100002,8100002,2,300,13349,13422
8100002,8100002,2,300,13349,13423
8100002,8100002,2,300,13349,13425
8100002,8100002,2,300,13349,13426
8100002,8100002,2,300,13349,13427
8100002,8100002,2,300,13349,13428
8100002,8100002,2,300,13349,13429
8100002,8100002,2,300,13349,13430
8100002,8100002,2,300,13349,13431
8100002,8100002,2,300,13349,13432
8100002,8100002,2,300,13349,13433
8100002,8100002,2,300,13349,13436
8100002,8100002,2,300,13349,13437
8100002,8100002,2,300,13349,13438
8100002,8100002,2,300,13349,13439
8100002,8100002,2,300,13349,13440
8100002,8100002,2,300,13351,13421
8100002,8100002,2,300,13351,13422
8100002,8100002,2,300,13351,13423
8100002,8100002,2,300,13351,13425
8100002,8100002,2,300,13351,13426
8100002,8100002,2,300,13351,13427
8100002,8100002,2,300,13351,13428
8100002,8100002,2,300,13351,13429
8100002,8100002,2,300,13351,13430
8100002,8100002,2,300,13351,13431
8100002,8100002,2,300,13351,13432
8100002,8100002,2,300,13351,13433
8100002,8100002,2,300,13351,13436
8100002,8100002,2,300,13351,13437
8100002,8100002,2,300,13351,13438
8100002,8100002,2,300,13351,13439
8100002,8100002,2,300,13351,13440
8100032,8100032,2,180,6831,7440
8100032,8100032,2,180,6832,7440
8100032,8100032,2,180,6843,882
8100032,8100032,2,180,6843,883
8100032,8100032,2,180,6844,882
8100032,8100032,2,180,6844,883
8100013,8100013,3,,13588,13588
8100013,8100013,3,,13588,13589
8100013,8100013,3,,13588,13590
8100013,8100013,3,,13588,13592
8100013,8100013,3,,13588,13593
8100013,8100013,3,,13588,13594
8100013,8100013,3,,13588,13595
8100013,8100013,3,,13588,13596
8100013,8100013,3,,13589,13588
8100013,8100013,3,,13589,13589
8100013,8100013,3,,13589,13590
8100013,8100013,3,,13589,13592
8100013,8100013,3,,13589,13593
8100013,8100013,3,,13589,13594
8100013,8100013,3,,13589,13595
8100013,8100013,3,,13589,13596
8100013,8100013,3,,13590,13588
8100013,8100013,3,,13590,13589
8100013,8100013,3,,13590,13590
8100013,8100013,3,,13590,13592
8100013,8100013,3,,13590,13593
8100013,8100013,3,,13590,13594
8100013,8100013,3,,13590,13595
8100013,8100013,3,,13590,13596
8100013,8100013,3,,13592,13588
8100013,8100013,3,,13592,13589
8100013,8100013,3,,13592,13590
8100013,8100013,3,,13592,13592
8100013,8100013,3,,13592,13593
8100013,8100013,3,,13592,13594
8100013,8100013,3,,13592,13595
8100013,8100013,3,,13592,13596
8100013,8100013,3,,13593,13588
8100013,8100013,3,,13593,13589
8100013,8100013,3,,13593,13590
8100013,8100013,3,,13593,13592
8100013,8100013,3,,13593,13593
8100013,8100013,3,,13593,13594
8100013,8100013,3,,13593,13595
8100013,8100013,3,,13593,13596
8100013,8100013,3,,13594,13588
8100013,8100013,3,,13594,13589
8100013,8100013,3,,13594,13590
8100013,8100013,3,,13594,13592
8100013,8100013,3,,13594,13593
8100013,8100013,3,,13594,13594
8100013,8100013,3,,13594,13595
8100013,8100013,3,,13594,13596
8100013,8100013,3,,13595,13588
8100013,8100013,3,,13595,13589
8100013,8100013,3,,13595,13590
8100013,8100013,3,,13595,13592
8100013,8100013,3,,13595,13593
8100013,8100013,3,,13595,13594
8100013,8100013,3,,13595,13595
8100013,8100013,3,,13595,13596
8100013,8100013,3,,13596,13588
8100013,8100013,3,,13596,13589
8100013,8100013,3,,13596,13590
8100013,8100013,3,,13596,13592
8100013,8100013,3,,13596,13593
8100013,8100013,3,,13596,13594
8100013,8100013,3,,13596,13595
8100013,8100013,3,,13596,13596
8100013,8100013,3,,13588,14131
8100013,8100013,3,,13588,14132
8100013,8100013,3,,13589,14131
8100013,8100013,3,,13589,14132
8100013,8100013,3,,13590,14131
8100013,8100013,3,,13590,14132
8100013,8100013,3,,13592,14131
8100013,8100013,3,,13592,14132
8100013,8100013,3,,13593,14131
8100013,8100013,3,,13593,14132
8100013,8100013,3,,13594,14131
8100013,8100013,3,,13594,14132
8100013,8100013,3,,13595,14131
8100013,8100013,3,,13595,14132
8100013,8100013,3,,13596,14131
8100013,8100013,3,,13596,14132
8100514,8100514,2,180,13621,58
8100514,8100514,2,180,13621,11940
8100514,8100514,2,180,13621,11941
8100514,8100514,2,180,13622,58
8100514,8100514,2,180,13622,11940
8100514,8100514,2,180,13622,11941
8100514,8100514,2,180,13623,58
8100514,8100514,2,180,13623,11940
8100514,8100514,2,180,13623,11941
8100514,8100514,2,180,13625,58
8100514,8100514,2,180,13625,11940
8100514,8100514,2,180,13625,11941
8100514,8100514,2,180,13626,58
8100514,8100514,2,180,13626,11940
8100514,8100514,2,180,13626,11941
8100514,8100514,2,180,13627,58
8100514,8100514,2,180,13627,11940
8100514,8100514,2,180,13627,11941
8100082,8100082,2,180,6979,7049
8100082,8100082,2,180,6984,7053
8100082,8100082,2,180,6988,13780
8100082,8100082,2,180,6988,13790
8100082,8100082,2,180,6991,7055
8100082,8100082,2,180,6996,7060
8100082,8100082,2,180,6998,7058
8100082,8100082,2,180,7004,7013
8100082,8100082,2,180,7005,7013
8100082,8100082,2,180,7009,13786
8100082,8100082,2,180,7009,13791
8100147,8100147,2,180,7010,20
8100147,8100147,2,180,7011,20
8100147,8100147,2,180,13686,20
8100147,8100147,2,180,13687,20
8100082,8100082,2,180,7026,7068
8100082,8100082,2,180,7026,13793
8100082,8100082,2,180,7052,6854
8100082,8100082,2,180,7052,7014
8100082,8100082,2,180,7054,6859
8100082,8100082,2,180,7054,7038
8100082,8100082,2,180,7054,15401
8100082,8100082,2,180,7059,7016
8100082,8100082,2,180,7059,15394
8100082,8100082,2,180,7063,7019
8100108,8100108,2,180,13739,8245
8100108,8100108,2,180,13739,8246
8100108,8100108,2,180,13740,8245
8100108,8100108,2,180,13740,8246
8100108,8100108,2,180,13741,8245
8100108,8100108,2,180,13741,8246
8100108,8100108,2,180,13742,8245
8100108,8100108,2,180,13742,8246
8100108,8100108,2,180,13743,8245
8100108,8100108,2,180,13743,8246
8100108,8100108,2,180,13744,8245
8100108,8100108,2,180,13744,8246
8100108,8100108,2,180,13745,8245
8100108,8100108,2,180,13745,8246
8100108,8100108,2,180,13746,8245
8100108,8100108,2,180,13746,8246
8100108,8100108,2,180,13747,8245
8100108,8100108,2,180,13747,8246
8100108,8100108,2,180,13748,8245
8100108,8100108,2,180,13748,8246
8100108,8100108,2,180,13749,8245
8100108,8100108,2,180,13749,8246
8100108,8100108,2,180,13750,8245
8100108,8100108,2,180,13750,8246
8100108,8100108,2,180,13751,8245
8100108,8100108,2,180,13751,8246
8100108,8100108,2,180,13752,8245
8100108,8100108,2,180,13752,8246
8100108,8100108,2,180,13753,8245
8100108,8100108,2,180,13753,8246
8100108,8100108,2,180,13754,8245
8100108,8100108,2,180,13754,8246
8100108,8100108,2,180,13755,8245
8100108,8100108,2,180,13755,8246
8100108,8100108,2,180,13756,8245
8100108,8100108,2,180,13756,8246
8100108,8100108,2,180,13757,8245
8100108,8100108,2,180,13757,8246
8100108,8100108,2,180,13758,8245
8100108,8100108,2,180,13758,8246
8100108,8100108,2,180,13759,8245
8100108,8100108,2,180,13759,8246
8100108,8100108,2,180,13760,8245
8100108,8100108,2,180,13760,8246
8100108,8100108,2,180,13761,8245
8100108,8100108,2,180,13761,8246
8100108,8100108,2,180,13762,8245
8100108,8100108,2,180,13762,8246
8100108,8100108,2,180,13763,8245
8100108,8100108,2,180,13763,8246
8100108,8100108,2,180,13764,8245
8100108,8100108,2,180,13764,8246
8100108,8100108,2,180,13765,8245
8100108,8100108,2,180,13765,8246
8100108,8100108,2,180,13766,8245
8100108,8100108,2,180,13766,8246
8100108,8100108,2,180,13767,8245
8100108,8100108,2,180,13767,8246
8100108,8100108,2,180,13768,8245
8100108,8100108,2,180,13768,8246
8100108,8100108,2,180,13769,8245
8100108,8100108,2,180,13769,8246
8100108,8100108,2,180,13770,8245
8100108,8100108,2,180,13770,8246
8100085,8100085,2,180,7092,7369
8100085,8100085,2,180,7092,7370
8100092,8100092,2,180,7131,7128
8100092,8100092,2,180,7139,7133
8100092,8100092,2,180,7139,7134
8100085,8100085,2,180,7384,18
8100085,8100085,2,180,7384,11635
8100085,8100085,2,180,7384,11636
8100085,8100085,2,180,7384,11637
8100085,8100085,2,180,7384,11638
8100085,8100085,2,180,7384,11639
8100085,8100085,2,180,7384,11640
8100085,8100085,2,180,7384,11641
8100085,8100085,2,180,7384,11642
8100085,8100085,2,180,7384,11643
8100085,8100085,2,180,7384,11644
8100085,8100085,2,180,7384,11645
8100085,8100085,2,180,7384,11646
8100085,8100085,2,180,7384,11648
8100085,8100085,2,180,7384,11649
8100085,8100085,2,180,7384,11650
8100085,8100085,2,180,7384,11651
8100085,8100085,2,180,7384,11652
8100085,8100085,2,180,7384,11653
8100085,8100085,2,180,7384,11654
8100085,8100085,2,180,7384,11655
8100085,8100085,2,180,7384,11656
8100085,8100085,2,180,7384,11657
8100085,8100085,2,180,7384,11658
8100085,8100085,2,180,7384,11659
8100085,8100085,2,180,7384,11660
8100085,8100085,2,180,7384,11661
8100085,8100085,2,180,7384,11662
8100085,8100085,2,180,7384,11663
8100085,8100085,2,180,7384,11664
8100085,8100085,2,180,7384,11665
8100085,8100085,2,180,7384,11666
8100085,8100085,2,180,7384,11667
8100085,8100085,2,180,7384,11668
8100085,8100085,2,180,7384,11669
8100085,8100085,2,180,7384,11670
8100085,8100085,2,180,7384,11671
8100085,8100085,2,180,7384,11672
8100085,8100085,2,180,7385,18
8100085,8100085,2,180,7385,11635
8100085,8100085,2,180,7385,11636
8100085,8100085,2,180,7385,11637
8100085,8100085,2,180,7385,11638
8100085,8100085,2,180,7385,11639
8100085,8100085,2,180,7385,11640
8100085,8100085,2,180,7385,11641
8100085,8100085,2,180,7385,11642
8100085,8100085,2,180,7385,11643
8100085,8100085,2,180,7385,11644
8100085,8100085,2,180,7385,11645
8100085,8100085,2,180,7385,11646
8100085,8100085,2,180,7385,11648
8100085,8100085,2,180,7385,11649
8100085,8100085,2,180,7385,11650
8100085,8100085,2,180,7385,11651
8100085,8100085,2,180,7385,11652
8100085,8100085,2,180,7385,11653
8100085,8100085,2,180,7385,11654
8100085,8100085,2,180,7385,11655
8100085,8100085,2,180,7385,11656
8100085,8100085,2,180,7385,11657
8100085,8100085,2,180,7385,11658
8100085,8100085,2,180,7385,11659
8100085,8100085,2,180,7385,11660
8100085,8100085,2,180,7385,11661
8100085,8100085,2,180,7385,11662
8100085,8100085,2,180,7385,11663
8100085,8100085,2,180,7385,11664
8100085,8100085,2,180,7385,11665
8100085,8100085,2,180,7385,11666
8100085,8100085,2,180,7385,11667
8100085,8100085,2,180,7385,11668
8100085,8100085,2,180,7385,11669
8100085,8100085,2,180,7385,11670
8100085,8100085,2,180,7385,11671
8100085,8100085,2,180,7385,11672
8100032,8100032,2,180,7432,6814
8100032,8100032,2,180,7432,6816
8100032,8100032,2,180,7432,6817
8100032,8100032,2,180,7433,6814
8100032,8100032,2,180,7433,6816
8100032,8100032,2,180,7433,6817
8100032,8100032,2,180,7434,6814
8100032,8100032,2,180,7434,6816
8100032,8100032,2,180,7434,6817
8100071,8100071,2,180,7436,7321
8100071,8100071,2,180,7438,7321
8100032,8100032,2,180,7455,6846
8100032,8100032,2,180,7455,6847
8100032,8100032,2,180,7455,6848
8100032,8100032,2,180,7455,6849
8100032,8100032,2,180,7456,6846
8100032,8100032,2,180,7456,6847
8100032,8100032,2,180,7456,6848
8100032,8100032,2,180,7456,6849
8100032,8100032,2,180,7497,6953
8100032,8100032,2,180,7497,6955
8100032,8100032,2,180,15755,6953
8100032,8100032,2,180,15755,6955
8100032,8100032,2,180,15756,6953
8100032,8100032,2,180,15756,6955
8100032,8100032,2,180,7501,373
8100032,8100032,2,180,7501,375
8100032,8100032,2,180,7506,6957
8100032,8100032,2,180,7506,6959
8100032,8100032,2,180,7507,6957
8100032,8100032,2,180,7507,6959
8100013,8100013,3,,13837,13588
8100013,8100013,3,,13837,13589
8100013,8100013,3,,13837,13590
8100013,8100013,3,,13837,13592
8100013,8100013,3,,13837,13593
8100013,8100013,3,,13837,13594
8100013,8100013,3,,13837,13595
8100013,8100013,3,,13837,13596
8100013,8100013,3,,13839,13588
8100013,8100013,3,,13839,13589
8100013,8100013,3,,13839,13590
8100013,8100013,3,,13839,13592
8100013,8100013,3,,13839,13593
8100013,8100013,3,,13839,13594
8100013,8100013,3,,13839,13595
8100013,8100013,3,,13839,13596
8100013,8100013,3,,13840,13588
8100013,8100013,3,,13840,13589
8100013,8100013,3,,13840,13590
8100013,8100013,3,,13840,13592
8100013,8100013,3,,13840,13593
8100013,8100013,3,,13840,13594
8100013,8100013,3,,13840,13595
8100013,8100013,3,,13840,13596
8100013,8100013,3,,13841,13588
8100013,8100013,3,,13841,13589
8100013,8100013,3,,13841,13590
8100013,8100013,3,,13841,13592
8100013,8100013,3,,13841,13593
8100013,8100013,3,,13841,13594
8100013,8100013,3,,13841,13595
8100013,8100013,3,,13841,13596
8100013,8100013,3,,13842,13588
8100013,8100013,3,,13842,13589
8100013,8100013,3,,13842,13590
8100013,8100013,3,,13842,13592
8100013,8100013,3,,13842,13593
8100013,8100013,3,,13842,13594
8100013,8100013,3,,13842,13595
8100013,8100013,3,,13842,13596
8100013,8100013,3,,13843,13588
8100013,8100013,3,,13843,13589
8100013,8100013,3,,13843,13590
8100013,8100013,3,,13843,13592
8100013,8100013,3,,13843,13593
8100013,8100013,3,,13843,13594
8100013,8100013,3,,13843,13595
8100013,8100013,3,,13843,13596
8100013,8100013,3,,13844,13588
8100013,8100013,3,,13844,13589
8100013,8100013,3,,13844,13590
8100013,8100013,3,,13844,13592
8100013,8100013,3,,13844,13593
8100013,8100013,3,,13844,13594
8100013,8100013,3,,13844,13595
8100013,8100013,3,,13844,13596
8100013,8100013,3,,13845,13588
8100013,8100013,3,,13845,13589
8100013,8100013,3,,13845,13590
8100013,8100013,3,,13845,13592
8100013,8100013,3,,13845,13593
8100013,8100013,3,,13845,13594
8100013,8100013,3,,13845,13595
8100013,8100013,3,,13845,13596
8100013,8100013,3,,13846,13588
8100013,8100013,3,,13846,13589
8100013,8100013,3,,13846,13590
8100013,8100013,3,,13846,13592
8100013,8100013,3,,13846,13593
8100013,8100013,3,,13846,13594
8100013,8100013,3,,13846,13595
8100013,8100013,3,,13846,13596
8100013,8100013,3,,13837,14131
8100013,8100013,3,,13837,14132
8100013,8100013,3,,13839,14131
8100013,8100013,3,,13839,14132
8100013,8100013,3,,13840,14131
8100013,8100013,3,,13840,14132
8100013,8100013,3,,13841,14131
8100013,8100013,3,,13841,14132
8100013,8100013,3,,13842,14131
8100013,8100013,3,,13842,14132
8100013,8100013,3,,13843,14131
8100013,8100013,3,,13843,14132
8100013,8100013,3,,13844,14131
8100013,8100013,3,,13844,14132
8100013,8100013,3,,13845,14131
8100013,8100013,3,,13845,14132
8100013,8100013,3,,13846,14131
8100013,8100013,3,,13846,14132
8100514,8100514,2,180,13847,58
8100514,8100514,2,180,13847,11940
8100514,8100514,2,180,13847,11941
8100514,8100514,2,180,13848,58
8100514,8100514,2,180,13848,11940
8100514,8100514,2,180,13848,11941
8100514,8100514,2,180,13849,58
8100514,8100514,2,180,13849,11940
8100514,8100514,2,180,13849,11941
8100514,8100514,2,180,13850,58
8100514,8100514,2,180,13850,11940
8100514,8100514,2,180,13850,11941
8100514,8100514,2,180,13851,58
8100514,8100514,2,180,13851,11940
8100514,8100514,2,180,13851,11941
8100514,8100514,2,180,13852,58
8100514,8100514,2,180,13852,11940
8100514,8100514,2,180,13852,11941
8100514,8100514,2,180,13853,58
8100514,8100514,2,180,13853,11940
8100514,8100514,2,180,13853,11941
8100514,8100514,2,180,13854,58
8100514,8100514,2,180,13854,11940
8100514,8100514,2,180,13854,11941
8100514,8100514,2,180,13855,58
8100514,8100514,2,180,13855,11940
8100514,8100514,2,180,13855,11941
8100514,8100514,2,180,13856,58
8100514,8100514,2,180,13856,11940
8100514,8100514,2,180,13856,11941
8100514,8100514,2,180,13857,58
8100514,8100514,2,180,13857,11940
8100514,8100514,2,180,13857,11941
8100514,8100514,2,180,13858,58
8100514,8100514,2,180,13858,11940
8100514,8100514,2,180,13858,11941
8100514,8100514,2,180,13859,58
8100514,8100514,2,180,13859,11940
8100514,8100514,2,180,13859,11941
8100514,8100514,2,180,13860,58
8100514,8100514,2,180,13860,11940
8100514,8100514,2,180,13860,11941
8100514,8100514,2,180,13861,58
8100514,8100514,2,180,13861,11940
8100514,8100514,2,180,13861,11941
8100514,8100514,2,180,13862,58
8100514,8100514,2,180,13862,11940
8100514,8100514,2,180,13862,11941
8100514,8100514,2,180,13863,58
8100514,8100514,2,180,13863,11940
8100514,8100514,2,180,13863,11941
8100514,8100514,2,180,13864,58
8100514,8100514,2,180,13864,11940
8100514,8100514,2,180,13864,11941
8100514,8100514,2,180,13865,58
8100514,8100514,2,180,13865,11940
8100514,8100514,2,180,13865,11941
8100514,8100514,2,180,13866,58
8100514,8100514,2,180,13866,11940
8100514,8100514,2,180,13866,11941
8100514,8100514,2,180,13867,58
8100514,8100514,2,180,13867,11940
8100514,8100514,2,180,13867,11941
8100514,8100514,2,180,13868,58
8100514,8100514,2,180,13868,11940
8100514,8100514,2,180,13868,11941
8100514,8100514,2,180,13870,58
8100514,8100514,2,180,13870,11940
8100514,8100514,2,180,13870,11941
8100514,8100514,2,180,13872,58
8100514,8100514,2,180,13872,11940
8100514,8100514,2,180,13872,11941
8100514,8100514,2,180,13873,58
8100514,8100514,2,180,13873,11940
8100514,8100514,2,180,13873,11941
8100514,8100514,2,180,13874,58
8100514,8100514,2,180,13874,11940
8100514,8100514,2,180,13874,11941
8100002,8100002,2,180,14010,221
8100002,8100002,2,180,14010,222
8100002,8100002,2,180,14010,15804
8100002,8100002,2,180,14010,15806
8100002,8100002,2,180,14012,221
8100002,8100002,2,180,14012,222
8100002,8100002,2,180,14012,15804
8100002,8100002,2,180,14012,15806
8100002,8100002,2,180,14014,221
8100002,8100002,2,180,14014,222
8100002,8100002,2,180,14014,15804
8100002,8100002,2,180,14014,15806
8100002,8100002,2,180,14015,221
8100002,8100002,2,180,14015,222
8100002,8100002,2,180,14015,15804
8100002,8100002,2,180,14015,15806
8100002,8100002,2,180,14016,221
8100002,8100002,2,180,14016,222
8100002,8100002,2,180,14016,15804
8100002,8100002,2,180,14016,15806
8100002,8100002,2,180,14018,221
8100002,8100002,2,180,14018,222
8100002,8100002,2,180,14018,15804
8100002,8100002,2,180,14018,15806
8100049,8100049,2,240,7800,12890
8100099,8100099,2,180,15461,10800
8100099,8100099,2,180,15461,10804
8100099,8100099,2,180,15461,10805
8100099,8100099,2,180,15462,10800
8100099,8100099,2,180,15462,10804
8100099,8100099,2,180,15462,10805
8100099,8100099,2,180,7809,10978
8100099,8100099,2,180,7809,10980
8100099,8100099,2,180,7809,10981
8100099,8100099,2,180,7809,10982
8100099,8100099,2,180,15552,446
8100099,8100099,2,180,15553,446
8100099,8100099,2,180,7811,10987
8100099,8100099,2,180,7811,10988
8100099,8100099,2,180,7811,10990
8100099,8100099,2,180,7818,8922
8100099,8100099,2,180,7818,8924
8100099,8100099,2,180,15464,8922
8100099,8100099,2,180,15464,8924
8100099,8100099,2,180,15465,8922
8100099,8100099,2,180,15465,8924
8100099,8100099,2,180,7820,10995
8100099,8100099,2,180,7820,10996
8100099,8100099,2,180,7820,10998
8100099,8100099,2,180,7820,10999
8100099,8100099,2,180,15467,713
8100099,8100099,2,180,15467,12107
8100099,8100099,2,180,15468,713
8100099,8100099,2,180,15468,12107
8100099,8100099,2,180,15467,8979
8100099,8100099,2,180,15467,8980
8100099,8100099,2,180,15467,8982
8100099,8100099,2,180,15467,8985
